x,y,value
157,226,180
158,226,181
159,226,181
160,226,182
161,226,182
162,226,183
163,226,183
164,226,184
165,226,184
166,226,184
167,226,184
168,226,184
169,226,184
170,226,184
171,226,184
172,226,184
173,226,184
174,226,184
175,226,184
176,226,184
177,226,183
178,226,183
179,226,182
180,226,182
181,226,181
182,226,180
183,226,180
184,226,180
185,226,179
186,226,178
187,226,177
188,226,176
189,226,176
190,226,176
191,226,175
192,226,176
193,226,176
194,226,176
195,226,178
196,226,180
197,226,182
198,226,183
199,226,184
200,226,184
201,226,183
202,226,182
203,226,181
204,226,180
205,226,180
206,226,181
207,226,180
208,226,180
209,226,180
210,226,180
211,226,180
211,227,181
210,227,180
209,227,178
208,227,176
207,227,172
206,227,169
205,227,167
204,227,168
203,227,167
202,227,166
201,227,167
200,227,167
199,227,167
198,227,167
197,227,167
196,227,167
195,227,167
194,227,167
193,227,166
192,227,167
191,227,166
190,227,166
189,227,167
188,227,168
187,227,169
186,227,172
185,227,174
184,227,177
183,227,179
182,227,180
181,227,180
180,227,180
179,227,180
178,227,181
177,227,181
176,227,181
175,227,182
174,227,183
173,227,184
172,227,184
171,227,183
170,227,181
169,227,179
168,227,178
167,227,177
166,227,176
165,227,176
164,227,176
163,227,178
162,227,178
161,227,179
160,227,179
159,227,180
158,227,180
157,227,181
156,227,182
155,227,182
154,227,183
153,227,183
152,227,183
151,227,184
150,227,183
149,227,184
148,227,184
147,227,184
146,227,184
145,227,184
144,227,184
143,227,183
142,227,183
141,227,183
140,227,183
139,227,182
138,227,182
137,227,181
136,227,181
135,227,180
134,227,180
133,227,179
132,227,179
131,227,178
130,227,178
129,227,178
128,227,177
127,227,176
126,227,175
125,227,175
124,227,175
123,227,176
122,227,175
121,227,175
120,227,175
119,227,175
118,227,174
117,227,175
116,227,174
115,227,174
114,227,175
113,227,175
112,227,175
111,227,175
110,227,175
109,227,175
108,227,175
107,227,175
106,227,174
105,227,175
104,227,174
103,227,174
102,227,174
101,227,174
100,227,175
99,227,174
98,227,174
97,227,173
96,227,174
95,227,174
94,227,174
93,227,174
92,227,174
91,227,174
90,227,175
89,227,174
88,227,174
87,227,174
86,227,174
85,227,174
84,227,174
83,227,174
82,227,175
81,227,175
80,227,176
79,227,176
78,227,177
77,227,177
76,227,178
75,227,179
74,227,179
73,227,179
72,227,179
71,227,179
70,227,180
69,227,180
68,227,180
67,227,179
66,227,180
65,227,180
64,227,180
63,227,179
62,227,179
61,227,178
60,227,178
59,227,177
58,227,177
57,227,176
56,227,176
55,227,175
54,227,176
53,227,176
52,227,176
51,227,177
50,227,176
49,227,177
48,227,177
47,227,178
46,227,178
45,227,179
44,227,179
43,227,179
42,227,180
41,227,181
40,227,182
39,227,183
38,227,183
37,227,184
36,227,185
35,227,185
34,227,186
33,227,186
32,227,187
31,227,187
30,227,187
29,227,187
28,227,187
27,227,187
26,227,187
25,227,188
24,227,187
23,227,187
22,227,186
21,227,187
20,227,186
19,227,186
18,227,185
17,227,184
16,227,184
15,227,184
14,227,183
13,227,183
12,227,183
11,227,182
10,227,182
9,227,182
8,227,182
7,227,181
6,227,181
5,227,181
4,227,182
3,227,181
2,227,181
1,227,181
0,227,181
0,228,181
1,228,181
2,228,181
3,228,181
4,228,181
5,228,181
6,228,181
7,228,181
8,228,181
9,228,181
10,228,181
11,228,181
12,228,181
13,228,181
14,228,181
15,228,181
16,228,181
17,228,181
18,228,181
19,228,181
20,228,181
21,228,181
22,228,181
23,228,182
24,228,180
25,228,181
26,228,182
27,228,182
28,228,181
29,228,181
30,228,181
31,228,181
32,228,181
33,228,181
34,228,181
35,228,181
36,228,182
37,228,182
38,228,183
39,228,183
40,228,184
41,228,184
42,228,184
43,228,185
44,228,185
45,228,186
46,228,186
47,228,186
48,228,187
49,228,187
50,228,187
51,228,187
52,228,186
53,228,187
54,228,188
55,228,187
56,228,187
57,228,186
58,228,185
59,228,185
60,228,184
61,228,184
62,228,183
63,228,182
64,228,181
65,228,180
66,228,180
67,228,180
68,228,179
69,228,179
70,228,178
71,228,177
72,228,177
73,228,177
74,228,176
75,228,176
76,228,175
77,228,175
78,228,175
79,228,176
80,228,176
81,228,177
82,228,177
83,228,178
84,228,178
85,228,179
86,228,179
87,228,179
88,228,179
89,228,180
90,228,180
91,228,179
92,228,180
93,228,180
94,228,180
95,228,179
96,228,179
97,228,179
98,228,179
99,228,178
100,228,178
101,228,177
102,228,177
103,228,176
104,228,175
105,228,174
106,228,174
107,228,174
108,228,174
109,228,174
110,228,175
111,228,175
112,228,175
113,228,174
114,228,175
115,228,175
116,228,174
117,228,174
118,228,174
119,228,174
120,228,174
121,228,174
122,228,174
123,228,174
124,228,174
125,228,174
126,228,175
127,228,175
128,228,175
129,228,175
130,228,175
131,228,174
132,228,175
133,228,175
134,228,175
135,228,175
136,228,175
137,228,175
138,228,175
139,228,174
140,228,174
141,228,175
142,228,175
143,228,175
144,228,175
145,228,174
146,228,175
147,228,175
148,228,176
149,228,176
150,228,176
151,228,177
152,228,177
153,228,177
154,228,178
155,228,178
156,228,179
157,228,180
158,228,180
159,228,180
160,228,181
161,228,181
162,228,182
163,228,182
164,228,183
165,228,183
166,228,183
167,228,183
168,228,184
169,228,184
170,228,184
171,228,184
172,228,184
173,228,184
174,228,184
175,228,184
176,228,184
177,228,183
178,228,183
179,228,183
180,228,182
181,228,181
182,228,181
183,228,180
184,228,179
185,228,179
186,228,178
187,228,178
188,228,177
189,228,177
190,228,176
191,228,176
192,228,176
193,228,176
194,228,177
195,228,178
196,228,180
197,228,182
198,228,183
199,228,183
200,228,183
201,228,183
202,228,182
203,228,181
204,228,180
205,228,180
206,228,180
207,228,180
208,228,180
209,228,180
210,228,180
211,228,180
211,229,180
210,229,180
209,229,179
208,229,176
207,229,172
206,229,170
205,229,168
204,229,168
203,229,167
202,229,168
201,229,166
200,229,166
199,229,166
198,229,166
197,229,166
196,229,165
195,229,164
194,229,165
193,229,166
192,229,166
191,229,166
190,229,166
189,229,166
188,229,166
187,229,168
186,229,170
185,229,173
184,229,175
183,229,178
182,229,178
181,229,179
180,229,179
179,229,180
178,229,179
177,229,180
176,229,180
175,229,182
174,229,183
173,229,183
172,229,183
171,229,182
170,229,180
169,229,178
168,229,177
167,229,177
166,229,177
165,229,177
164,229,178
163,229,178
162,229,178
161,229,178
160,229,179
159,229,180
158,229,180
157,229,181
156,229,182
155,229,182
154,229,183
153,229,184
152,229,184
151,229,184
150,229,184
149,229,184
148,229,184
147,229,184
146,229,183
145,229,183
144,229,183
143,229,183
142,229,182
141,229,182
140,229,182
139,229,181
138,229,181
137,229,180
136,229,180
135,229,180
134,229,179
133,229,178
132,229,178
131,229,177
130,229,177
129,229,176
128,229,176
127,229,175
126,229,175
125,229,175
124,229,175
123,229,174
122,229,174
121,229,175
120,229,175
119,229,175
118,229,175
117,229,174
116,229,175
115,229,175
114,229,175
113,229,174
112,229,175
111,229,174
110,229,175
109,229,174
108,229,174
107,229,174
106,229,174
105,229,174
104,229,175
103,229,175
102,229,175
101,229,174
100,229,174
99,229,174
98,229,174
97,229,174
96,229,174
95,229,174
94,229,175
93,229,175
92,229,175
91,229,175
90,229,175
89,229,175
88,229,175
87,229,175
86,229,174
85,229,174
84,229,174
83,229,174
82,229,175
81,229,175
80,229,176
79,229,177
78,229,178
77,229,179
76,229,179
75,229,180
74,229,180
73,229,180
72,229,180
71,229,180
70,229,180
69,229,180
68,229,180
67,229,180
66,229,180
65,229,178
64,229,180
63,229,180
62,229,179
61,229,179
60,229,179
59,229,178
58,229,177
57,229,176
56,229,176
55,229,176
54,229,176
53,229,176
52,229,176
51,229,176
50,229,177
49,229,177
48,229,177
47,229,177
46,229,177
45,229,178
44,229,179
43,229,180
42,229,181
41,229,181
40,229,182
39,229,182
38,229,183
37,229,183
36,229,184
35,229,185
34,229,185
33,229,186
32,229,187
31,229,187
30,229,188
29,229,187
28,229,187
27,229,187
26,229,187
25,229,187
24,229,187
23,229,187
22,229,187
21,229,186
20,229,186
19,229,186
18,229,185
17,229,186
16,229,185
15,229,184
14,229,184
13,229,184
12,229,183
11,229,183
10,229,182
9,229,182
8,229,182
7,229,182
6,229,182
5,229,183
4,229,181
3,229,181
2,229,181
1,229,181
0,229,182
0,230,181
1,230,182
2,230,181
3,230,181
4,230,181
5,230,181
6,230,181
7,230,181
8,230,181
9,230,181
10,230,181
11,230,181
12,230,181
13,230,181
14,230,181
15,230,182
16,230,183
17,230,182
18,230,182
19,230,182
20,230,182
21,230,182
22,230,182
23,230,182
24,230,182
25,230,182
26,230,182
27,230,182
28,230,182
29,230,182
30,230,182
31,230,181
32,230,182
33,230,182
34,230,182
35,230,182
36,230,183
37,230,183
38,230,183
39,230,183
40,230,183
41,230,184
42,230,183
43,230,184
44,230,185
45,230,185
46,230,185
47,230,186
48,230,187
49,230,187
50,230,187
51,230,187
52,230,188
53,230,188
54,230,188
55,230,187
56,230,187
57,230,186
58,230,186
59,230,185
60,230,184
61,230,184
62,230,183
63,230,182
64,230,182
65,230,181
66,230,181
67,230,180
68,230,180
69,230,179
70,230,179
71,230,177
72,230,178
73,230,177
74,230,177
75,230,177
76,230,176
77,230,177
78,230,176
79,230,177
80,230,177
81,230,177
82,230,178
83,230,178
84,230,179
85,230,179
86,230,180
87,230,180
88,230,180
89,230,181
90,230,180
91,230,181
92,230,180
93,230,181
94,230,181
95,230,180
96,230,180
97,230,180
98,230,179
99,230,179
100,230,178
101,230,178
102,230,177
103,230,177
104,230,176
105,230,175
106,230,175
107,230,175
108,230,175
109,230,174
110,230,175
111,230,176
112,230,176
113,230,176
114,230,175
115,230,175
116,230,175
117,230,175
118,230,174
119,230,174
120,230,174
121,230,174
122,230,174
123,230,174
124,230,174
125,230,174
126,230,174
127,230,174
128,230,175
129,230,176
130,230,175
131,230,175
132,230,175
133,230,175
134,230,175
135,230,175
136,230,175
137,230,174
138,230,174
139,230,174
140,230,174
141,230,174
142,230,173
143,230,173
144,230,172
145,230,173
146,230,174
147,230,173
148,230,174
149,230,174
150,230,173
151,230,175
152,230,174
153,230,176
154,230,176
155,230,176
156,230,177
157,230,178
158,230,179
159,230,179
160,230,180
161,230,180
162,230,180
163,230,181
164,230,182
165,230,183
166,230,182
167,230,182
168,230,182
169,230,183
170,230,183
171,230,183
172,230,183
173,230,183
174,230,183
175,230,183
176,230,183
177,230,183
178,230,183
179,230,182
180,230,182
181,230,182
182,230,181
183,230,181
184,230,180
185,230,179
186,230,178
187,230,178
188,230,177
189,230,177
190,230,177
191,230,177
192,230,176
193,230,176
194,230,176
195,230,178
196,230,179
197,230,181
198,230,182
199,230,183
200,230,183
201,230,183
202,230,182
203,230,181
204,230,181
205,230,181
206,230,181
207,230,180
208,230,179
209,230,178
210,230,178
211,230,177
211,231,177
210,231,176
209,231,174
208,231,172
207,231,170
206,231,168
205,231,167
204,231,167
203,231,166
202,231,167
201,231,167
200,231,167
199,231,167
198,231,166
197,231,167
196,231,167
195,231,167
194,231,167
193,231,168
192,231,169
191,231,169
190,231,169
189,231,169
188,231,168
187,231,169
186,231,170
185,231,172
184,231,175
183,231,177
182,231,178
181,231,178
180,231,179
179,231,179
178,231,180
177,231,180
176,231,181
175,231,183
174,231,184
173,231,184
172,231,182
171,231,182
170,231,181
169,231,179
168,231,178
167,231,178
166,231,178
165,231,178
164,231,178
163,231,179
162,231,179
161,231,180
160,231,181
159,231,181
158,231,182
157,231,183
156,231,183
155,231,183
154,231,183
153,231,184
152,231,184
151,231,184
150,231,184
149,231,184
148,231,184
147,231,184
146,231,184
145,231,184
144,231,183
143,231,182
142,231,182
141,231,181
140,231,181
139,231,181
138,231,180
137,231,180
136,231,179
135,231,179
134,231,178
133,231,178
132,231,178
131,231,178
130,231,177
129,231,176
128,231,176
127,231,175
126,231,175
125,231,175
124,231,175
123,231,174
122,231,174
121,231,174
120,231,174
119,231,174
118,231,174
117,231,174
116,231,174
115,231,174
114,231,175
113,231,175
112,231,175
111,231,175
110,231,175
109,231,175
108,231,175
107,231,175
106,231,175
105,231,174
104,231,175
103,231,174
102,231,174
101,231,174
100,231,174
99,231,174
98,231,174
97,231,174
96,231,174
95,231,174
94,231,174
93,231,175
92,231,175
91,231,175
90,231,175
89,231,175
88,231,175
87,231,175
86,231,175
85,231,174
84,231,174
83,231,175
82,231,176
81,231,177
80,231,178
79,231,178
78,231,178
77,231,179
76,231,179
75,231,180
74,231,180
73,231,180
72,231,180
71,231,180
70,231,180
69,231,180
68,231,180
67,231,180
66,231,180
65,231,180
64,231,180
63,231,180
62,231,179
61,231,179
60,231,178
59,231,177
58,231,177
57,231,177
56,231,177
55,231,177
54,231,177
53,231,177
52,231,177
51,231,177
50,231,178
49,231,178
48,231,179
47,231,178
46,231,179
45,231,180
44,231,180
43,231,180
42,231,181
41,231,181
40,231,182
39,231,182
38,231,183
37,231,183
36,231,184
35,231,185
34,231,186
33,231,186
32,231,187
31,231,187
30,231,188
29,231,188
28,231,187
27,231,187
26,231,187
25,231,187
24,231,187
23,231,186
22,231,186
21,231,186
20,231,186
19,231,186
18,231,185
17,231,185
16,231,185
15,231,184
14,231,184
13,231,184
12,231,183
11,231,183
10,231,183
9,231,183
8,231,183
7,231,182
6,231,182
5,231,182
4,231,182
3,231,182
2,231,182
1,231,183
0,231,183
0,232,182
1,232,182
2,232,182
3,232,182
4,232,181
5,232,182
6,232,182
7,232,182
8,232,182
9,232,182
10,232,182
11,232,182
12,232,182
13,232,182
14,232,182
15,232,182
16,232,182
17,232,182
18,232,182
19,232,181
20,232,181
21,232,182
22,232,182
23,232,182
24,232,181
25,232,182
26,232,183
27,232,183
28,232,183
29,232,183
30,232,183
31,232,183
32,232,183
33,232,183
34,232,182
35,232,182
36,232,183
37,232,182
38,232,182
39,232,183
40,232,183
41,232,184
42,232,185
43,232,185
44,232,185
45,232,185
46,232,186
47,232,186
48,232,187
49,232,187
50,232,188
51,232,188
52,232,187
53,232,188
54,232,188
55,232,187
56,232,187
57,232,186
58,232,186
59,232,185
60,232,185
61,232,183
62,232,183
63,232,182
64,232,182
65,232,181
66,232,181
67,232,180
68,232,180
69,232,178
70,232,179
71,232,179
72,232,178
73,232,178
74,232,178
75,232,178
76,232,178
77,232,177
78,232,177
79,232,177
80,232,178
81,232,178
82,232,178
83,232,179
84,232,179
85,232,180
86,232,180
87,232,180
88,232,180
89,232,182
90,232,181
91,232,181
92,232,181
93,232,181
94,232,181
95,232,181
96,232,181
97,232,180
98,232,180
99,232,180
100,232,179
101,232,178
102,232,177
103,232,177
104,232,176
105,232,176
106,232,175
107,232,175
108,232,175
109,232,176
110,232,176
111,232,176
112,232,176
113,232,176
114,232,176
115,232,176
116,232,175
117,232,175
118,232,175
119,232,175
120,232,174
121,232,175
122,232,174
123,232,174
124,232,174
125,232,174
126,232,175
127,232,175
128,232,175
129,232,175
130,232,175
131,232,175
132,232,175
133,232,175
134,232,174
135,232,174
136,232,174
137,232,174
138,232,174
139,232,175
140,232,174
141,232,175
142,232,174
143,232,174
144,232,174
145,232,174
146,232,175
147,232,175
148,232,175
149,232,175
150,232,176
151,232,176
152,232,176
153,232,176
154,232,177
155,232,177
156,232,178
157,232,178
158,232,179
159,232,179
160,232,180
161,232,180
162,232,180
163,232,181
164,232,181
165,232,181
166,232,181
167,232,182
168,232,183
169,232,183
170,232,183
171,232,182
172,232,184
173,232,183
174,232,184
175,232,183
176,232,183
177,232,184
178,232,184
179,232,184
180,232,183
181,232,184
182,232,183
183,232,182
184,232,182
185,232,181
186,232,180
187,232,180
188,232,179
189,232,179
190,232,179
191,232,177
192,232,178
193,232,176
194,232,178
195,232,179
196,232,180
197,232,182
198,232,183
199,232,183
200,232,184
201,232,184
202,232,183
203,232,182
204,232,180
205,232,179
206,232,179
207,232,179
208,232,179
209,232,180
210,232,179
211,232,179
211,233,179
210,233,178
209,233,176
208,233,174
207,233,172
206,233,170
205,233,169
204,233,169
203,233,169
202,233,170
201,233,170
200,233,170
199,233,170
198,233,169
197,233,169
196,233,169
195,233,169
194,233,170
193,233,168
192,233,168
191,233,168
190,233,168
189,233,168
188,233,168
187,233,169
186,233,171
185,233,173
184,233,175
183,233,176
182,233,177
181,233,177
180,233,177
179,233,177
178,233,178
177,233,178
176,233,179
175,233,181
174,233,182
173,233,184
172,233,184
171,233,183
170,233,181
169,233,179
168,233,178
167,233,177
166,233,178
165,233,178
164,233,179
163,233,179
162,233,180
161,233,181
160,233,182
159,233,182
158,233,183
157,233,183
156,233,183
155,233,183
154,233,183
153,233,184
152,233,184
151,233,184
150,233,183
149,233,183
148,233,183
147,233,183
146,233,182
145,233,182
144,233,181
143,233,179
142,233,180
141,233,180
140,233,180
139,233,180
138,233,179
137,233,178
136,233,179
135,233,178
134,233,178
133,233,177
132,233,177
131,233,177
130,233,176
129,233,176
128,233,175
127,233,175
126,233,174
125,233,174
124,233,175
123,233,175
122,233,175
121,233,175
120,233,175
119,233,175
118,233,175
117,233,175
116,233,174
115,233,174
114,233,174
113,233,175
112,233,175
111,233,175
110,233,175
109,233,174
108,233,174
107,233,174
106,233,174
105,233,174
104,233,174
103,233,174
102,233,174
101,233,174
100,233,174
99,233,174
98,233,174
97,233,174
96,233,175
95,233,174
94,233,174
93,233,175
92,233,175
91,233,175
90,233,175
89,233,175
88,233,175
87,233,175
86,233,175
85,233,175
84,233,175
83,233,176
82,233,176
81,233,177
80,233,178
79,233,178
78,233,179
77,233,180
76,233,180
75,233,180
74,233,181
73,233,181
72,233,181
71,233,181
70,233,182
69,233,181
68,233,181
67,233,181
66,233,181
65,233,181
64,233,181
63,233,180
62,233,180
61,233,179
60,233,180
59,233,178
58,233,178
57,233,178
56,233,178
55,233,179
54,233,178
53,233,178
52,233,178
51,233,178
50,233,178
49,233,178
48,233,179
47,233,179
46,233,180
45,233,180
44,233,180
43,233,181
42,233,181
41,233,181
40,233,182
39,233,182
38,233,183
37,233,183
36,233,184
35,233,185
34,233,186
33,233,187
32,233,187
31,233,188
30,233,188
29,233,188
28,233,188
27,233,188
26,233,188
25,233,188
24,233,188
23,233,187
22,233,187
21,233,186
20,233,186
19,233,186
18,233,185
17,233,184
16,233,184
15,233,184
14,233,184
13,233,183
12,233,183
11,233,184
10,233,183
9,233,183
8,233,183
7,233,183
6,233,183
5,233,183
4,233,183
3,233,183
2,233,183
1,233,183
0,233,183
0,234,184
1,234,183
2,234,183
3,234,183
4,234,183
5,234,183
6,234,182
7,234,182
8,234,182
9,234,182
10,234,182
11,234,182
12,234,182
13,234,182
14,234,182
15,234,182
16,234,182
17,234,182
18,234,182
19,234,182
20,234,182
21,234,183
22,234,182
23,234,182
24,234,183
25,234,183
26,234,184
27,234,184
28,234,184
29,234,184
30,234,184
31,234,183
32,234,184
33,234,184
34,234,184
35,234,183
36,234,183
37,234,183
38,234,184
39,234,184
40,234,183
41,234,184
42,234,184
43,234,185
44,234,185
45,234,186
46,234,186
47,234,186
48,234,187
49,234,187
50,234,187
51,234,188
52,234,188
53,234,188
54,234,188
55,234,188
56,234,187
57,234,187
58,234,186
59,234,185
60,234,184
61,234,183
62,234,182
63,234,182
64,234,182
65,234,181
66,234,181
67,234,180
68,234,180
69,234,180
70,234,180
71,234,179
72,234,179
73,234,179
74,234,179
75,234,178
76,234,179
77,234,179
78,234,179
79,234,179
80,234,179
81,234,180
82,234,180
83,234,180
84,234,180
85,234,181
86,234,181
87,234,182
88,234,181
89,234,182
90,234,182
91,234,182
92,234,182
93,234,182
94,234,182
95,234,182
96,234,182
97,234,181
98,234,181
99,234,180
100,234,180
101,234,180
102,234,179
103,234,178
104,234,178
105,234,177
106,234,177
107,234,176
108,234,176
109,234,176
110,234,176
111,234,177
112,234,177
113,234,177
114,234,176
115,234,176
116,234,176
117,234,175
118,234,174
119,234,174
120,234,174
121,234,174
122,234,174
123,234,174
124,234,174
125,234,174
126,234,175
127,234,175
128,234,175
129,234,175
130,234,175
131,234,174
132,234,174
133,234,174
134,234,174
135,234,174
136,234,174
137,234,174
138,234,174
139,234,174
140,234,174
141,234,174
142,234,175
143,234,175
144,234,175
145,234,175
146,234,175
147,234,175
148,234,175
149,234,176
150,234,176
151,234,176
152,234,176
153,234,177
154,234,177
155,234,178
156,234,178
157,234,178
158,234,178
159,234,179
160,234,179
161,234,180
162,234,180
163,234,180
164,234,180
165,234,181
166,234,181
167,234,181
168,234,182
169,234,182
170,234,183
171,234,183
172,234,183
173,234,184
174,234,184
175,234,184
176,234,184
177,234,184
178,234,184
179,234,184
180,234,184
181,234,184
182,234,184
183,234,183
184,234,183
185,234,183
186,234,182
187,234,182
188,234,181
189,234,180
190,234,179
191,234,178
192,234,179
193,234,179
194,234,179
195,234,180
196,234,181
197,234,183
198,234,184
199,234,183
200,234,183
201,234,183
202,234,182
203,234,180
204,234,179
205,234,179
206,234,179
207,234,178
208,234,178
209,234,178
210,234,177
211,234,178
211,235,178
210,235,177
209,235,176
208,235,174
207,235,172
206,235,169
205,235,168
204,235,167
203,235,166
202,235,166
201,235,167
200,235,166
199,235,166
198,235,167
197,235,167
196,235,167
195,235,166
194,235,167
193,235,167
192,235,167
191,235,167
190,235,166
189,235,166
188,235,166
187,235,168
186,235,171
185,235,174
184,235,176
183,235,177
182,235,177
181,235,177
180,235,178
179,235,178
178,235,179
177,235,179
176,235,180
175,235,181
174,235,183
173,235,184
172,235,184
171,235,184
170,235,181
169,235,180
168,235,179
167,235,179
166,235,179
165,235,180
164,235,180
163,235,181
162,235,182
161,235,182
160,235,183
159,235,183
158,235,184
157,235,184
156,235,184
155,235,184
154,235,183
153,235,184
152,235,184
151,235,184
150,235,184
149,235,184
148,235,183
147,235,183
146,235,182
145,235,182
144,235,182
143,235,181
142,235,181
141,235,180
140,235,180
139,235,180
138,235,179
137,235,178
136,235,178
135,235,178
134,235,178
133,235,178
132,235,177
131,235,177
130,235,177
129,235,176
128,235,176
127,235,176
126,235,176
125,235,176
124,235,175
123,235,176
122,235,175
121,235,175
120,235,175
119,235,175
118,235,175
117,235,174
116,235,174
115,235,174
114,235,175
113,235,174
112,235,174
111,235,174
110,235,174
109,235,174
108,235,174
107,235,175
106,235,175
105,235,175
104,235,175
103,235,175
102,235,175
101,235,174
100,235,175
99,235,174
98,235,174
97,235,174
96,235,175
95,235,175
94,235,175
93,235,176
92,235,176
91,235,176
90,235,176
89,235,176
88,235,176
87,235,176
86,235,176
85,235,176
84,235,176
83,235,177
82,235,178
81,235,178
80,235,179
79,235,179
78,235,180
77,235,180
76,235,181
75,235,181
74,235,182
73,235,182
72,235,182
71,235,182
70,235,182
69,235,182
68,235,182
67,235,182
66,235,182
65,235,182
64,235,182
63,235,182
62,235,181
61,235,182
60,235,181
59,235,180
58,235,180
57,235,179
56,235,179
55,235,179
54,235,179
53,235,180
52,235,179
51,235,179
50,235,180
49,235,180
48,235,180
47,235,180
46,235,180
45,235,181
44,235,181
43,235,181
42,235,181
41,235,181
40,235,182
39,235,182
38,235,183
37,235,184
36,235,185
35,235,186
34,235,186
33,235,187
32,235,187
31,235,187
30,235,188
29,235,187
28,235,188
27,235,188
26,235,187
25,235,187
24,235,187
23,235,187
22,235,187
21,235,186
20,235,186
19,235,186
18,235,185
17,235,185
16,235,185
15,235,185
14,235,185
13,235,184
12,235,184
11,235,183
10,235,183
9,235,183
8,235,184
7,235,184
6,235,184
5,235,184
4,235,184
3,235,185
2,235,185
1,235,184
0,235,184
0,236,185
1,236,184
2,236,184
3,236,184
4,236,184
5,236,183
6,236,184
7,236,184
8,236,183
9,236,183
10,236,183
11,236,183
12,236,183
13,236,183
14,236,183
15,236,183
16,236,183
17,236,183
18,236,183
19,236,183
20,236,183
21,236,183
22,236,184
23,236,184
24,236,184
25,236,184
26,236,184
27,236,185
28,236,185
29,236,185
30,236,185
31,236,185
32,236,185
33,236,185
34,236,184
35,236,184
36,236,184
37,236,184
38,236,184
39,236,184
40,236,184
41,236,184
42,236,185
43,236,185
44,236,185
45,236,186
46,236,186
47,236,187
48,236,187
49,236,187
50,236,188
51,236,188
52,236,188
53,236,188
54,236,188
55,236,188
56,236,188
57,236,187
58,236,188
59,236,186
60,236,185
61,236,184
62,236,183
63,236,183
64,236,182
65,236,182
66,236,182
67,236,182
68,236,182
69,236,181
70,236,181
71,236,181
72,236,180
73,236,180
74,236,180
75,236,180
76,236,180
77,236,180
78,236,179
79,236,179
80,236,180
81,236,180
82,236,181
83,236,181
84,236,182
85,236,182
86,236,182
87,236,182
88,236,183
89,236,183
90,236,183
91,236,183
92,236,183
93,236,183
94,236,183
95,236,183
96,236,182
97,236,183
98,236,182
99,236,180
100,236,181
101,236,180
102,236,179
103,236,179
104,236,178
105,236,178
106,236,178
107,236,178
108,236,177
109,236,178
110,236,178
111,236,178
112,236,178
113,236,178
114,236,177
115,236,177
116,236,177
117,236,177
118,236,177
119,236,177
120,236,177
121,236,175
122,236,175
123,236,175
124,236,177
125,236,175
126,236,175
127,236,175
128,236,175
129,236,175
130,236,175
131,236,175
132,236,175
133,236,175
134,236,175
135,236,175
136,236,175
137,236,175
138,236,175
139,236,175
140,236,175
141,236,175
142,236,176
143,236,176
144,236,176
145,236,176
146,236,176
147,236,176
148,236,176
149,236,176
150,236,176
151,236,176
152,236,176
153,236,177
154,236,177
155,236,178
156,236,178
157,236,178
158,236,178
159,236,179
160,236,179
161,236,180
162,236,180
163,236,180
164,236,180
165,236,181
166,236,181
167,236,182
168,236,182
169,236,183
170,236,183
171,236,183
172,236,184
173,236,184
174,236,184
175,236,184
176,236,184
177,236,184
178,236,185
179,236,184
180,236,184
181,236,184
182,236,185
183,236,184
184,236,183
185,236,183
186,236,183
187,236,182
188,236,182
189,236,181
190,236,181
191,236,180
192,236,180
193,236,180
194,236,180
195,236,180
196,236,181
197,236,184
198,236,184
199,236,184
200,236,184
201,236,183
202,236,182
203,236,180
204,236,179
205,236,179
206,236,179
207,236,179
208,236,179
209,236,179
210,236,179
211,236,179
211,237,180
210,237,179
209,237,177
208,237,175
207,237,173
206,237,170
205,237,169
204,237,168
203,237,168
202,237,167
201,237,167
200,237,167
199,237,167
198,237,167
197,237,167
196,237,167
195,237,167
194,237,168
193,237,168
192,237,168
191,237,167
190,237,167
189,237,167
188,237,168
187,237,169
186,237,172
185,237,175
184,237,177
183,237,178
182,237,178
181,237,178
180,237,178
179,237,179
178,237,178
177,237,179
176,237,180
175,237,181
174,237,183
173,237,184
172,237,184
171,237,184
170,237,182
169,237,181
168,237,180
167,237,180
166,237,181
165,237,181
164,237,182
163,237,183
162,237,183
161,237,183
160,237,184
159,237,184
158,237,185
157,237,184
156,237,184
155,237,185
154,237,184
153,237,184
152,237,184
151,237,184
150,237,184
149,237,183
148,237,183
147,237,183
146,237,182
145,237,182
144,237,181
143,237,181
142,237,180
141,237,180
140,237,180
139,237,180
138,237,179
137,237,179
136,237,179
135,237,179
134,237,178
133,237,178
132,237,177
131,237,177
130,237,177
129,237,177
128,237,177
127,237,177
126,237,177
125,237,177
124,237,176
123,237,177
122,237,177
121,237,176
120,237,176
119,237,176
118,237,176
117,237,176
116,237,176
115,237,176
114,237,175
113,237,175
112,237,175
111,237,175
110,237,175
109,237,175
108,237,175
107,237,176
106,237,176
105,237,176
104,237,176
103,237,176
102,237,176
101,237,175
100,237,176
99,237,176
98,237,176
97,237,176
96,237,176
95,237,177
94,237,177
93,237,177
92,237,177
91,237,177
90,237,177
89,237,177
88,237,177
87,237,177
86,237,177
85,237,177
84,237,177
83,237,177
82,237,178
81,237,179
80,237,180
79,237,180
78,237,181
77,237,181
76,237,181
75,237,182
74,237,182
73,237,182
72,237,182
71,237,183
70,237,183
69,237,183
68,237,183
67,237,183
66,237,183
65,237,183
64,237,183
63,237,182
62,237,182
61,237,182
60,237,181
59,237,181
58,237,181
57,237,181
56,237,180
55,237,180
